,no_ask,no_bid,open_interest,ts,volume,yes_ask,yes_bid,yes_price,discriminator,market_ticker,strike_type,cap_strike,floor_strike,custom_strike,subtitle,status,time_stamp,date
0,100,95,0,1682370720,0.0,5,0,0,,WTI-23APR25-T81.99,greater,,81.99,,$82 or above,finalized,2023-04-24 21:12:00,2023-04-24
1,100,1,0,1682370721,0.0,99,0,0,,WTI-23APR25-B74.5,between,74.99,74.0,,$74 to 74.99,finalized,2023-04-24 21:12:01,2023-04-24
2,100,96,0,1682370721,0.0,4,0,0,,WTI-23APR25-B74.5,between,74.99,74.0,,$74 to 74.99,finalized,2023-04-24 21:12:01,2023-04-24
3,100,1,0,1682370721,0.0,99,0,0,,WTI-23APR25-B75.5,between,75.99,75.0,,$75 to 75.99,finalized,2023-04-24 21:12:01,2023-04-24
4,100,1,0,1682370721,0.0,99,0,0,,WTI-23APR25-B76.5,between,76.99,76.0,,$76 to 76.99,finalized,2023-04-24 21:12:01,2023-04-24
5,100,1,0,1682370721,0.0,99,0,0,,WTI-23APR25-B77.5,between,77.99,77.0,,$77 to 77.99,finalized,2023-04-24 21:12:01,2023-04-24
6,100,1,0,1682370721,0.0,99,0,0,,WTI-23APR25-B78.5,between,78.99,78.0,,$78 to 78.99,finalized,2023-04-24 21:12:01,2023-04-24
7,100,1,0,1682370721,0.0,99,0,0,,WTI-23APR25-B79.5,between,79.99,79.0,,$79 to 79.99,finalized,2023-04-24 21:12:01,2023-04-24
8,81,1,0,1682370721,0.0,99,19,0,,WTI-23APR25-B79.5,between,79.99,79.0,,$79 to 79.99,finalized,2023-04-24 21:12:01,2023-04-24
9,92,0,0,1682370721,0.0,100,8,0,,WTI-23APR25-B80.5,between,80.99,80.0,,$80 to 80.99,finalized,2023-04-24 21:12:01,2023-04-24
10,92,84,0,1682370721,0.0,16,8,0,,WTI-23APR25-B80.5,between,80.99,80.0,,$80 to 80.99,finalized,2023-04-24 21:12:01,2023-04-24
