,no_ask,no_bid,open_interest,ts,volume,yes_ask,yes_bid,yes_price,discriminator,market_ticker,strike_type,cap_strike,floor_strike,custom_strike,subtitle,status,time_stamp,date
0,100,1,0,1678316024,0.0,99,0,0,,WTI-23MAR09-T72,less,72.0,,,$71.99 or below,finalized,2023-03-08 22:53:44,2023-03-08
1,100,1,0,1678316034,0.0,99,0,0,,WTI-23MAR09-B72.5,between,72.99,72.0,,$72 to 72.99,finalized,2023-03-08 22:53:54,2023-03-08
2,100,1,0,1678316038,0.0,99,0,0,,WTI-23MAR09-B73.5,between,73.99,73.0,,$73 to 73.99,finalized,2023-03-08 22:53:58,2023-03-08
3,100,1,0,1678316043,0.0,99,0,0,,WTI-23MAR09-B74.5,between,74.99,74.0,,$74 to 74.99,finalized,2023-03-08 22:54:03,2023-03-08
4,100,1,0,1678316049,0.0,99,0,0,,WTI-23MAR09-B75.5,between,75.99,75.0,,$75 to 75.99,finalized,2023-03-08 22:54:09,2023-03-08
5,100,1,0,1678316054,0.0,99,0,0,,WTI-23MAR09-B76.5,between,76.99,76.0,,$76 to 76.99,finalized,2023-03-08 22:54:14,2023-03-08
6,100,1,0,1678316059,0.0,99,0,0,,WTI-23MAR09-B77.5,between,77.99,77.0,,$77 to 77.99,finalized,2023-03-08 22:54:19,2023-03-08
7,100,1,0,1678316065,0.0,99,0,0,,WTI-23MAR09-B78.5,between,78.99,78.0,,$78 to 78.99,finalized,2023-03-08 22:54:25,2023-03-08
8,100,1,0,1678316070,0.0,99,0,0,,WTI-23MAR09-B79.5,between,79.99,79.0,,$79 to 79.99,finalized,2023-03-08 22:54:30,2023-03-08
9,100,1,0,1678316075,0.0,99,0,0,,WTI-23MAR09-T79.99,greater,,79.99,,$80 or above,finalized,2023-03-08 22:54:35,2023-03-08
10,99,1,0,1678316106,0.0,99,1,0,,WTI-23MAR09-T72,less,72.0,,,$71.99 or below,finalized,2023-03-08 22:55:06,2023-03-08
11,99,1,0,1678316111,0.0,99,1,0,,WTI-23MAR09-B72.5,between,72.99,72.0,,$72 to 72.99,finalized,2023-03-08 22:55:11,2023-03-08
12,99,1,0,1678316115,0.0,99,1,0,,WTI-23MAR09-B73.5,between,73.99,73.0,,$73 to 73.99,finalized,2023-03-08 22:55:15,2023-03-08
13,100,2,0,1678316115,0.0,98,0,0,,WTI-23MAR09-B74.5,between,74.99,74.0,,$74 to 74.99,finalized,2023-03-08 22:55:15,2023-03-08
14,100,2,0,1678316115,0.0,98,0,0,,WTI-23MAR09-B75.5,between,75.99,75.0,,$75 to 75.99,finalized,2023-03-08 22:55:15,2023-03-08
